actor_id,film_id,last_update
110,360,2/15/06 10:05
110,369,2/15/06 10:05
110,435,2/15/06 10:05
110,513,2/15/06 10:05
110,525,2/15/06 10:05
110,539,2/15/06 10:05
110,545,2/15/06 10:05
110,625,2/15/06 10:05
110,650,2/15/06 10:05
110,801,2/15/06 10:05
110,912,2/15/06 10:05
110,961,2/15/06 10:05
110,987,2/15/06 10:05
111,61,2/15/06 10:05
111,78,2/15/06 10:05
111,98,2/15/06 10:05
111,162,2/15/06 10:05
111,179,2/15/06 10:05
111,194,2/15/06 10:05
111,325,2/15/06 10:05
111,359,2/15/06 10:05
111,382,2/15/06 10:05
111,403,2/15/06 10:05
111,407,2/15/06 10:05
111,414,2/15/06 10:05
111,474,2/15/06 10:05
111,489,2/15/06 10:05
111,508,2/15/06 10:05
111,555,2/15/06 10:05
111,603,2/15/06 10:05
111,608,2/15/06 10:05
111,643,2/15/06 10:05
111,669,2/15/06 10:05
111,679,2/15/06 10:05
111,680,2/15/06 10:05
111,699,2/15/06 10:05
111,731,2/15/06 10:05
111,732,2/15/06 10:05
111,737,2/15/06 10:05
111,744,2/15/06 10:05
111,777,2/15/06 10:05
111,847,2/15/06 10:05
111,894,2/15/06 10:05
111,919,2/15/06 10:05
111,962,2/15/06 10:05
111,973,2/15/06 10:05
112,34,2/15/06 10:05
112,37,2/15/06 10:05
112,151,2/15/06 10:05
112,173,2/15/06 10:05
112,188,2/15/06 10:05
112,231,2/15/06 10:05
112,312,2/15/06 10:05
112,322,2/15/06 10:05
112,443,2/15/06 10:05
112,450,2/15/06 10:05
112,565,2/15/06 10:05
112,603,2/15/06 10:05
112,606,2/15/06 10:05
112,654,2/15/06 10:05
112,666,2/15/06 10:05
112,700,2/15/06 10:05
112,728,2/15/06 10:05
112,772,2/15/06 10:05
112,796,2/15/06 10:05
112,817,2/15/06 10:05
112,829,2/15/06 10:05
112,856,2/15/06 10:05
112,865,2/15/06 10:05
112,869,2/15/06 10:05
112,988,2/15/06 10:05
113,35,2/15/06 10:05
113,84,2/15/06 10:05
113,116,2/15/06 10:05
113,181,2/15/06 10:05
113,218,2/15/06 10:05
113,249,2/15/06 10:05
113,258,2/15/06 10:05
113,292,2/15/06 10:05
113,322,2/15/06 10:05
113,353,2/15/06 10:05
113,403,2/15/06 10:05
113,525,2/15/06 10:05
113,642,2/15/06 10:05
113,656,2/15/06 10:05
113,674,2/15/06 10:05
113,680,2/15/06 10:05
113,700,2/15/06 10:05
113,719,2/15/06 10:05
113,723,2/15/06 10:05
113,726,2/15/06 10:05
113,732,2/15/06 10:05
113,748,2/15/06 10:05
113,838,2/15/06 10:05
113,890,2/15/06 10:05
113,921,2/15/06 10:05
113,969,2/15/06 10:05
113,981,2/15/06 10:05
114,13,2/15/06 10:05
114,68,2/15/06 10:05
114,90,2/15/06 10:05
114,162,2/15/06 10:05
114,188,2/15/06 10:05
114,194,2/15/06 10:05
114,210,2/15/06 10:05
114,237,2/15/06 10:05
114,254,2/15/06 10:05
114,305,2/15/06 10:05
114,339,2/15/06 10:05
114,420,2/15/06 10:05
114,425,2/15/06 10:05
114,452,2/15/06 10:05
114,538,2/15/06 10:05
114,619,2/15/06 10:05
114,757,2/15/06 10:05
114,807,2/15/06 10:05
114,827,2/15/06 10:05
114,841,2/15/06 10:05
114,861,2/15/06 10:05
114,866,2/15/06 10:05
114,913,2/15/06 10:05
114,961,2/15/06 10:05
114,993,2/15/06 10:05
115,49,2/15/06 10:05
115,52,2/15/06 10:05
115,245,2/15/06 10:05
115,246,2/15/06 10:05
115,277,2/15/06 10:05
115,302,2/15/06 10:05
115,379,2/15/06 10:05
115,383,2/15/06 10:05
115,391,2/15/06 10:05
115,428,2/15/06 10:05
115,506,2/15/06 10:05
115,531,2/15/06 10:05
115,607,2/15/06 10:05
115,615,2/15/06 10:05
115,661,2/15/06 10:05
115,671,2/15/06 10:05
115,686,2/15/06 10:05
115,703,2/15/06 10:05
115,714,2/15/06 10:05
115,740,2/15/06 10:05
115,754,2/15/06 10:05
115,846,2/15/06 10:05
115,887,2/15/06 10:05
115,952,2/15/06 10:05
115,955,2/15/06 10:05
115,966,2/15/06 10:05
115,985,2/15/06 10:05
115,994,2/15/06 10:05
116,36,2/15/06 10:05
116,48,2/15/06 10:05
116,88,2/15/06 10:05
116,90,2/15/06 10:05
116,105,2/15/06 10:05
116,128,2/15/06 10:05
116,336,2/15/06 10:05
116,338,2/15/06 10:05
116,384,2/15/06 10:05
116,412,2/15/06 10:05
116,420,2/15/06 10:05
116,451,2/15/06 10:05
116,481,2/15/06 10:05
116,492,2/15/06 10:05
116,584,2/15/06 10:05
116,606,2/15/06 10:05
116,622,2/15/06 10:05
116,647,2/15/06 10:05
116,653,2/15/06 10:05
116,742,2/15/06 10:05
116,784,2/15/06 10:05
116,844,2/15/06 10:05
116,939,2/15/06 10:05
116,956,2/15/06 10:05
117,10,2/15/06 10:05
117,15,2/15/06 10:05
117,42,2/15/06 10:05
117,167,2/15/06 10:05
117,178,2/15/06 10:05
117,190,2/15/06 10:05
117,197,2/15/06 10:05
117,224,2/15/06 10:05
117,246,2/15/06 10:05
117,273,2/15/06 10:05
117,298,2/15/06 10:05
117,316,2/15/06 10:05
117,337,2/15/06 10:05
117,395,2/15/06 10:05
117,423,2/15/06 10:05
117,432,2/15/06 10:05
117,459,2/15/06 10:05
117,468,2/15/06 10:05
117,550,2/15/06 10:05
117,578,2/15/06 10:05
117,707,2/15/06 10:05
117,710,2/15/06 10:05
117,738,2/15/06 10:05
117,739,2/15/06 10:05
117,778,2/15/06 10:05
117,783,2/15/06 10:05
117,785,2/15/06 10:05
117,797,2/15/06 10:05
117,812,2/15/06 10:05
117,831,2/15/06 10:05
117,864,2/15/06 10:05
117,887,2/15/06 10:05
117,926,2/15/06 10:05
118,35,2/15/06 10:05
118,39,2/15/06 10:05
118,41,2/15/06 10:05
118,49,2/15/06 10:05
118,55,2/15/06 10:05
118,136,2/15/06 10:05
118,141,2/15/06 10:05
118,151,2/15/06 10:05
118,311,2/15/06 10:05
118,384,2/15/06 10:05
118,399,2/15/06 10:05
118,499,2/15/06 10:05
118,517,2/15/06 10:05
118,553,2/15/06 10:05
118,558,2/15/06 10:05
118,572,2/15/06 10:05
118,641,2/15/06 10:05
118,656,2/15/06 10:05
118,695,2/15/06 10:05
118,735,2/15/06 10:05
118,788,2/15/06 10:05
118,852,2/15/06 10:05
118,938,2/15/06 10:05
118,957,2/15/06 10:05
118,969,2/15/06 10:05
119,21,2/15/06 10:05
119,49,2/15/06 10:05
119,64,2/15/06 10:05
119,87,2/15/06 10:05
119,143,2/15/06 10:05
119,171,2/15/06 10:05
119,172,2/15/06 10:05
119,173,2/15/06 10:05
119,381,2/15/06 10:05
119,394,2/15/06 10:05
119,412,2/15/06 10:05
119,418,2/15/06 10:05
119,454,2/15/06 10:05
119,509,2/15/06 10:05
119,521,2/15/06 10:05
119,567,2/15/06 10:05
119,570,2/15/06 10:05
119,592,2/15/06 10:05
119,614,2/15/06 10:05
119,636,2/15/06 10:05
119,649,2/15/06 10:05
119,693,2/15/06 10:05
119,738,2/15/06 10:05
119,751,2/15/06 10:05
119,782,2/15/06 10:05
119,786,2/15/06 10:05
119,788,2/15/06 10:05
119,802,2/15/06 10:05
119,858,2/15/06 10:05
119,868,2/15/06 10:05
119,900,2/15/06 10:05
119,939,2/15/06 10:05
120,57,2/15/06 10:05
120,63,2/15/06 10:05
120,144,2/15/06 10:05
120,149,2/15/06 10:05
120,208,2/15/06 10:05
120,231,2/15/06 10:05
120,238,2/15/06 10:05
120,255,2/15/06 10:05
120,414,2/15/06 10:05
120,424,2/15/06 10:05
120,489,2/15/06 10:05
120,513,2/15/06 10:05
120,590,2/15/06 10:05
120,641,2/15/06 10:05
120,642,2/15/06 10:05
120,659,2/15/06 10:05
120,682,2/15/06 10:05
120,691,2/15/06 10:05
120,715,2/15/06 10:05
120,717,2/15/06 10:05
120,722,2/15/06 10:05
120,746,2/15/06 10:05
120,830,2/15/06 10:05
120,894,2/15/06 10:05
120,898,2/15/06 10:05
120,911,2/15/06 10:05
120,994,2/15/06 10:05
121,141,2/15/06 10:05
121,154,2/15/06 10:05
121,161,2/15/06 10:05
121,170,2/15/06 10:05
121,186,2/15/06 10:05
121,198,2/15/06 10:05
121,220,2/15/06 10:05
121,222,2/15/06 10:05
121,284,2/15/06 10:05
121,297,2/15/06 10:05
121,338,2/15/06 10:05
121,353,2/15/06 10:05
121,449,2/15/06 10:05
121,479,2/15/06 10:05
121,517,2/15/06 10:05
121,633,2/15/06 10:05
121,654,2/15/06 10:05
121,658,2/15/06 10:05
121,666,2/15/06 10:05
121,771,2/15/06 10:05
121,780,2/15/06 10:05
121,847,2/15/06 10:05
121,884,2/15/06 10:05
121,885,2/15/06 10:05
121,966,2/15/06 10:05
122,22,2/15/06 10:05
122,29,2/15/06 10:05
122,76,2/15/06 10:05
122,83,2/15/06 10:05
122,157,2/15/06 10:05
122,158,2/15/06 10:05
122,166,2/15/06 10:05
122,227,2/15/06 10:05
122,238,2/15/06 10:05
122,300,2/15/06 10:05
122,307,2/15/06 10:05
122,363,2/15/06 10:05
122,470,2/15/06 10:05
122,489,2/15/06 10:05
122,491,2/15/06 10:05
122,542,2/15/06 10:05
122,620,2/15/06 10:05
122,649,2/15/06 10:05
122,654,2/15/06 10:05
122,673,2/15/06 10:05
122,718,2/15/06 10:05
122,795,2/15/06 10:05
122,957,2/15/06 10:05
122,961,2/15/06 10:05
122,998,2/15/06 10:05
123,3,2/15/06 10:05
123,43,2/15/06 10:05
123,67,2/15/06 10:05
123,105,2/15/06 10:05
123,148,2/15/06 10:05
123,151,2/15/06 10:05
123,185,2/15/06 10:05
123,223,2/15/06 10:05
123,234,2/15/06 10:05
123,245,2/15/06 10:05
123,246,2/15/06 10:05
123,266,2/15/06 10:05
123,286,2/15/06 10:05
123,429,2/15/06 10:05
123,442,2/15/06 10:05
123,446,2/15/06 10:05
123,479,2/15/06 10:05
123,480,2/15/06 10:05
123,494,2/15/06 10:05
123,503,2/15/06 10:05
123,530,2/15/06 10:05
123,576,2/15/06 10:05
123,577,2/15/06 10:05
123,589,2/15/06 10:05
123,593,2/15/06 10:05
123,725,2/15/06 10:05
123,730,2/15/06 10:05
123,786,2/15/06 10:05
123,860,2/15/06 10:05
123,892,2/15/06 10:05
123,926,2/15/06 10:05
123,988,2/15/06 10:05
124,22,2/15/06 10:05
124,64,2/15/06 10:05
124,106,2/15/06 10:05
124,113,2/15/06 10:05
124,190,2/15/06 10:05
124,246,2/15/06 10:05
124,260,2/15/06 10:05
124,263,2/15/06 10:05
124,289,2/15/06 10:05
124,306,2/15/06 10:05
124,312,2/15/06 10:05
124,322,2/15/06 10:05
124,343,2/15/06 10:05
124,449,2/15/06 10:05
124,468,2/15/06 10:05
124,539,2/15/06 10:05
124,601,2/15/06 10:05
124,726,2/15/06 10:05
124,742,2/15/06 10:05
124,775,2/15/06 10:05
124,785,2/15/06 10:05
124,814,2/15/06 10:05
124,858,2/15/06 10:05
124,882,2/15/06 10:05
124,987,2/15/06 10:05
124,997,2/15/06 10:05
125,62,2/15/06 10:05
125,98,2/15/06 10:05
125,100,2/15/06 10:05
125,114,2/15/06 10:05
125,175,2/15/06 10:05
125,188,2/15/06 10:05
125,204,2/15/06 10:05
125,238,2/15/06 10:05
125,250,2/15/06 10:05
125,324,2/15/06 10:05
125,338,2/15/06 10:05
125,361,2/15/06 10:05
125,367,2/15/06 10:05
125,395,2/15/06 10:05
125,414,2/15/06 10:05
125,428,2/15/06 10:05
125,429,2/15/06 10:05
125,450,2/15/06 10:05
125,497,2/15/06 10:05
125,557,2/15/06 10:05
125,568,2/15/06 10:05
125,584,2/15/06 10:05
125,602,2/15/06 10:05
125,623,2/15/06 10:05
125,664,2/15/06 10:05
125,683,2/15/06 10:05
125,710,2/15/06 10:05
125,877,2/15/06 10:05
125,908,2/15/06 10:05
125,949,2/15/06 10:05
125,965,2/15/06 10:05
126,21,2/15/06 10:05
126,34,2/15/06 10:05
126,43,2/15/06 10:05
126,58,2/15/06 10:05
126,85,2/15/06 10:05
126,96,2/15/06 10:05
126,193,2/15/06 10:05
126,194,2/15/06 10:05
126,199,2/15/06 10:05
126,256,2/15/06 10:05
126,263,2/15/06 10:05
126,288,2/15/06 10:05
126,317,2/15/06 10:05
126,347,2/15/06 10:05
126,369,2/15/06 10:05
126,370,2/15/06 10:05
126,419,2/15/06 10:05
126,468,2/15/06 10:05
126,469,2/15/06 10:05
126,545,2/15/06 10:05
126,685,2/15/06 10:05
126,836,2/15/06 10:05
126,860,2/15/06 10:05
127,36,2/15/06 10:05
127,47,2/15/06 10:05
127,48,2/15/06 10:05
127,79,2/15/06 10:05
127,119,2/15/06 10:05
127,141,2/15/06 10:05
127,157,2/15/06 10:05
127,202,2/15/06 10:05
127,286,2/15/06 10:05
127,333,2/15/06 10:05
127,354,2/15/06 10:05
127,366,2/15/06 10:05
127,382,2/15/06 10:05
127,388,2/15/06 10:05
127,411,2/15/06 10:05
127,459,2/15/06 10:05
127,553,2/15/06 10:05
127,573,2/15/06 10:05
127,613,2/15/06 10:05
127,617,2/15/06 10:05
127,641,2/15/06 10:05
127,710,2/15/06 10:05
127,727,2/15/06 10:05
127,749,2/15/06 10:05
127,763,2/15/06 10:05
127,771,2/15/06 10:05
127,791,2/15/06 10:05
127,819,2/15/06 10:05
127,839,2/15/06 10:05
127,846,2/15/06 10:05
127,911,2/15/06 10:05
127,953,2/15/06 10:05
127,970,2/15/06 10:05
128,26,2/15/06 10:05
128,82,2/15/06 10:05
128,119,2/15/06 10:05
128,168,2/15/06 10:05
128,212,2/15/06 10:05
128,238,2/15/06 10:05
128,299,2/15/06 10:05
128,312,2/15/06 10:05
128,326,2/15/06 10:05
128,336,2/15/06 10:05
128,345,2/15/06 10:05
128,407,2/15/06 10:05
128,462,2/15/06 10:05
128,485,2/15/06 10:05
128,516,2/15/06 10:05
128,564,2/15/06 10:05
128,614,2/15/06 10:05
128,650,2/15/06 10:05
128,665,2/15/06 10:05
128,671,2/15/06 10:05
128,693,2/15/06 10:05
128,696,2/15/06 10:05
128,759,2/15/06 10:05
128,774,2/15/06 10:05
128,814,2/15/06 10:05
128,899,2/15/06 10:05
128,912,2/15/06 10:05
128,944,2/15/06 10:05
128,949,2/15/06 10:05
128,965,2/15/06 10:05
129,56,2/15/06 10:05
129,89,2/15/06 10:05
129,101,2/15/06 10:05
129,166,2/15/06 10:05
129,202,2/15/06 10:05
129,230,2/15/06 10:05
129,247,2/15/06 10:05
129,249,2/15/06 10:05
129,348,2/15/06 10:05
129,367,2/15/06 10:05
129,391,2/15/06 10:05
129,418,2/15/06 10:05
129,431,2/15/06 10:05
129,452,2/15/06 10:05
129,471,2/15/06 10:05
129,520,2/15/06 10:05
129,597,2/15/06 10:05
129,602,2/15/06 10:05
129,640,2/15/06 10:05
129,669,2/15/06 10:05
129,684,2/15/06 10:05
129,705,2/15/06 10:05
129,805,2/15/06 10:05
129,826,2/15/06 10:05
129,834,2/15/06 10:05
129,857,2/15/06 10:05
129,910,2/15/06 10:05
129,920,2/15/06 10:05
129,938,2/15/06 10:05
129,962,2/15/06 10:05
130,9,2/15/06 10:05
130,26,2/15/06 10:05
130,37,2/15/06 10:05
130,43,2/15/06 10:05
130,49,2/15/06 10:05
130,57,2/15/06 10:05
130,107,2/15/06 10:05
130,112,2/15/06 10:05
130,208,2/15/06 10:05
130,326,2/15/06 10:05
130,375,2/15/06 10:05
130,416,2/15/06 10:05
130,431,2/15/06 10:05
130,452,2/15/06 10:05
130,453,2/15/06 10:05
130,478,2/15/06 10:05
130,507,2/15/06 10:05
130,525,2/15/06 10:05
130,549,2/15/06 10:05
130,592,2/15/06 10:05
130,702,2/15/06 10:05
130,725,2/15/06 10:05
130,764,2/15/06 10:05
130,809,2/15/06 10:05
130,869,2/15/06 10:05
130,930,2/15/06 10:05
130,981,2/15/06 10:05
131,48,2/15/06 10:05
131,66,2/15/06 10:05
131,94,2/15/06 10:05
131,120,2/15/06 10:05
131,147,2/15/06 10:05
131,206,2/15/06 10:05
131,320,2/15/06 10:05
131,383,2/15/06 10:05
131,432,2/15/06 10:05
131,436,2/15/06 10:05
131,450,2/15/06 10:05
131,479,2/15/06 10:05
131,494,2/15/06 10:05
131,515,2/15/06 10:05
131,539,2/15/06 10:05
131,590,2/15/06 10:05
131,647,2/15/06 10:05
131,693,2/15/06 10:05
131,713,2/15/06 10:05
131,770,2/15/06 10:05
131,798,2/15/06 10:05
131,809,2/15/06 10:05
131,875,2/15/06 10:05
131,881,2/15/06 10:05
131,921,2/15/06 10:05
132,81,2/15/06 10:05
132,82,2/15/06 10:05
132,133,2/15/06 10:05
132,156,2/15/06 10:05
132,162,2/15/06 10:05
132,311,2/15/06 10:05
132,345,2/15/06 10:05
132,377,2/15/06 10:05
132,410,2/15/06 10:05
132,538,2/15/06 10:05
132,562,2/15/06 10:05
132,586,2/15/06 10:05
132,626,2/15/06 10:05
132,637,2/15/06 10:05
132,698,2/15/06 10:05
132,756,2/15/06 10:05
132,806,2/15/06 10:05
132,897,2/15/06 10:05
132,899,2/15/06 10:05
132,904,2/15/06 10:05
132,930,2/15/06 10:05
132,987,2/15/06 10:05
133,7,2/15/06 10:05
133,51,2/15/06 10:05
133,133,2/15/06 10:05
133,172,2/15/06 10:05
133,210,2/15/06 10:05
133,270,2/15/06 10:05
133,280,2/15/06 10:05
133,286,2/15/06 10:05
133,338,2/15/06 10:05
133,342,2/15/06 10:05
133,351,2/15/06 10:05
133,368,2/15/06 10:05
133,385,2/15/06 10:05
133,390,2/15/06 10:05
133,397,2/15/06 10:05
133,410,2/15/06 10:05
133,452,2/15/06 10:05
133,463,2/15/06 10:05
133,514,2/15/06 10:05
133,588,2/15/06 10:05
133,594,2/15/06 10:05
133,635,2/15/06 10:05
133,652,2/15/06 10:05
133,727,2/15/06 10:05
133,806,2/15/06 10:05
133,868,2/15/06 10:05
133,882,2/15/06 10:05
133,894,2/15/06 10:05
133,933,2/15/06 10:05
133,952,2/15/06 10:05
134,132,2/15/06 10:05
134,145,2/15/06 10:05
134,161,2/15/06 10:05
134,219,2/15/06 10:05
134,243,2/15/06 10:05
134,250,2/15/06 10:05
134,278,2/15/06 10:05
134,341,2/15/06 10:05
134,386,2/15/06 10:05
134,413,2/15/06 10:05
134,558,2/15/06 10:05
134,588,2/15/06 10:05
134,624,2/15/06 10:05
134,655,2/15/06 10:05
134,683,2/15/06 10:05
134,690,2/15/06 10:05
134,861,2/15/06 10:05
134,896,2/15/06 10:05
134,897,2/15/06 10:05
134,915,2/15/06 10:05
134,927,2/15/06 10:05
134,936,2/15/06 10:05
135,35,2/15/06 10:05
135,41,2/15/06 10:05
135,65,2/15/06 10:05
135,88,2/15/06 10:05
135,170,2/15/06 10:05
135,269,2/15/06 10:05
135,320,2/15/06 10:05
135,353,2/15/06 10:05
135,357,2/15/06 10:05
135,364,2/15/06 10:05
135,455,2/15/06 10:05
135,458,2/15/06 10:05
135,484,2/15/06 10:05
135,541,2/15/06 10:05
135,553,2/15/06 10:05
135,616,2/15/06 10:05
135,628,2/15/06 10:05
135,719,2/15/06 10:05
135,814,2/15/06 10:05
135,905,2/15/06 10:05
136,20,2/15/06 10:05
136,25,2/15/06 10:05
136,33,2/15/06 10:05
136,56,2/15/06 10:05
136,61,2/15/06 10:05
136,193,2/15/06 10:05
136,214,2/15/06 10:05
136,229,2/15/06 10:05
136,243,2/15/06 10:05
136,256,2/15/06 10:05
136,262,2/15/06 10:05
136,271,2/15/06 10:05
136,288,2/15/06 10:05
136,300,2/15/06 10:05
136,364,2/15/06 10:05
136,401,2/15/06 10:05
136,414,2/15/06 10:05
136,420,2/15/06 10:05
136,474,2/15/06 10:05
136,485,2/15/06 10:05
136,542,2/15/06 10:05
136,552,2/15/06 10:05
136,620,2/15/06 10:05
136,649,2/15/06 10:05
136,686,2/15/06 10:05
136,781,2/15/06 10:05
136,806,2/15/06 10:05
136,808,2/15/06 10:05
136,818,2/15/06 10:05
136,842,2/15/06 10:05
136,933,2/15/06 10:05
136,993,2/15/06 10:05
137,6,2/15/06 10:05
137,14,2/15/06 10:05
137,56,2/15/06 10:05
137,96,2/15/06 10:05
137,160,2/15/06 10:05
137,224,2/15/06 10:05
137,249,2/15/06 10:05
137,254,2/15/06 10:05
137,263,2/15/06 10:05
137,268,2/15/06 10:05
137,304,2/15/06 10:05
137,390,2/15/06 10:05
137,410,2/15/06 10:05
137,433,2/15/06 10:05
137,446,2/15/06 10:05
137,489,2/15/06 10:05
137,530,2/15/06 10:05
137,564,2/15/06 10:05
137,603,2/15/06 10:05
137,610,2/15/06 10:05
137,688,2/15/06 10:05
137,703,2/15/06 10:05
137,745,2/15/06 10:05
137,758,2/15/06 10:05
137,832,2/15/06 10:05
137,841,2/15/06 10:05
137,917,2/15/06 10:05
138,8,2/15/06 10:05
138,52,2/15/06 10:05
138,61,2/15/06 10:05
138,125,2/15/06 10:05
138,157,2/15/06 10:05
138,214,2/15/06 10:05
138,258,2/15/06 10:05
138,376,2/15/06 10:05
138,403,2/15/06 10:05
138,446,2/15/06 10:05
138,453,2/15/06 10:05
138,508,2/15/06 10:05
138,553,2/15/06 10:05
138,561,2/15/06 10:05
138,583,2/15/06 10:05
138,627,2/15/06 10:05
138,639,2/15/06 10:05
138,695,2/15/06 10:05
138,747,2/15/06 10:05
138,879,2/15/06 10:05
138,885,2/15/06 10:05
138,923,2/15/06 10:05
138,970,2/15/06 10:05
138,989,2/15/06 10:05
139,20,2/15/06 10:05
139,35,2/15/06 10:05
139,57,2/15/06 10:05
139,74,2/15/06 10:05
139,90,2/15/06 10:05
139,107,2/15/06 10:05
139,155,2/15/06 10:05
139,170,2/15/06 10:05
139,181,2/15/06 10:05
139,200,2/15/06 10:05
139,229,2/15/06 10:05
139,233,2/15/06 10:05
139,261,2/15/06 10:05
139,262,2/15/06 10:05
139,266,2/15/06 10:05
139,282,2/15/06 10:05
139,284,2/15/06 10:05
139,373,2/15/06 10:05
139,447,2/15/06 10:05
139,489,2/15/06 10:05
139,529,2/15/06 10:05
139,540,2/15/06 10:05
139,570,2/15/06 10:05
139,602,2/15/06 10:05
139,605,2/15/06 10:05
139,636,2/15/06 10:05
139,691,2/15/06 10:05
139,706,2/15/06 10:05
139,719,2/15/06 10:05
139,744,2/15/06 10:05
139,746,2/15/06 10:05
139,862,2/15/06 10:05
139,892,2/15/06 10:05
140,27,2/15/06 10:05
140,77,2/15/06 10:05
140,112,2/15/06 10:05
140,135,2/15/06 10:05
140,185,2/15/06 10:05
140,258,2/15/06 10:05
140,370,2/15/06 10:05
140,373,2/15/06 10:05
140,498,2/15/06 10:05
140,509,2/15/06 10:05
140,576,2/15/06 10:05
140,587,2/15/06 10:05
140,599,2/15/06 10:05
140,608,2/15/06 10:05
140,647,2/15/06 10:05
140,665,2/15/06 10:05
140,670,2/15/06 10:05
140,693,2/15/06 10:05
140,702,2/15/06 10:05
140,729,2/15/06 10:05
140,730,2/15/06 10:05
140,731,2/15/06 10:05
140,736,2/15/06 10:05
140,742,2/15/06 10:05
140,778,2/15/06 10:05
140,820,2/15/06 10:05
140,830,2/15/06 10:05
140,835,2/15/06 10:05
140,857,2/15/06 10:05
140,923,2/15/06 10:05
140,934,2/15/06 10:05
140,999,2/15/06 10:05
141,43,2/15/06 10:05
141,67,2/15/06 10:05
141,188,2/15/06 10:05
141,191,2/15/06 10:05
141,207,2/15/06 10:05
141,223,2/15/06 10:05
141,341,2/15/06 10:05
141,358,2/15/06 10:05
141,380,2/15/06 10:05
141,395,2/15/06 10:05
141,467,2/15/06 10:05
141,491,2/15/06 10:05
141,589,2/15/06 10:05
141,607,2/15/06 10:05
141,673,2/15/06 10:05
141,740,2/15/06 10:05
141,752,2/15/06 10:05
141,768,2/15/06 10:05
141,772,2/15/06 10:05
141,787,2/15/06 10:05
141,821,2/15/06 10:05
141,829,2/15/06 10:05
141,840,2/15/06 10:05
141,849,2/15/06 10:05
141,862,2/15/06 10:05
141,863,2/15/06 10:05
141,909,2/15/06 10:05
141,992,2/15/06 10:05
142,10,2/15/06 10:05
142,18,2/15/06 10:05
142,107,2/15/06 10:05
142,139,2/15/06 10:05
142,186,2/15/06 10:05
142,199,2/15/06 10:05
142,248,2/15/06 10:05
142,328,2/15/06 10:05
142,350,2/15/06 10:05
142,371,2/15/06 10:05
142,470,2/15/06 10:05
142,481,2/15/06 10:05
142,494,2/15/06 10:05
142,501,2/15/06 10:05
142,504,2/15/06 10:05
142,540,2/15/06 10:05
142,554,2/15/06 10:05
142,575,2/15/06 10:05
142,608,2/15/06 10:05
142,710,2/15/06 10:05
142,712,2/15/06 10:05
142,735,2/15/06 10:05
142,759,2/15/06 10:05
142,794,2/15/06 10:05
142,842,2/15/06 10:05
142,859,2/15/06 10:05
142,863,2/15/06 10:05
142,875,2/15/06 10:05
142,906,2/15/06 10:05
142,914,2/15/06 10:05
142,999,2/15/06 10:05
143,47,2/15/06 10:05
143,79,2/15/06 10:05
143,141,2/15/06 10:05
143,175,2/15/06 10:05
143,232,2/15/06 10:05
143,239,2/15/06 10:05
143,316,2/15/06 10:05
143,339,2/15/06 10:05
143,361,2/15/06 10:05
143,386,2/15/06 10:05
143,404,2/15/06 10:05
143,457,2/15/06 10:05
143,485,2/15/06 10:05
143,497,2/15/06 10:05
143,560,2/15/06 10:05
143,576,2/15/06 10:05
143,603,2/15/06 10:05
143,613,2/15/06 10:05
143,659,2/15/06 10:05
143,660,2/15/06 10:05
143,680,2/15/06 10:05
143,687,2/15/06 10:05
143,690,2/15/06 10:05
143,706,2/15/06 10:05
143,792,2/15/06 10:05
143,821,2/15/06 10:05
143,830,2/15/06 10:05
143,872,2/15/06 10:05
143,878,2/15/06 10:05
143,906,2/15/06 10:05
143,958,2/15/06 10:05
144,18,2/15/06 10:05
144,67,2/15/06 10:05
144,79,2/15/06 10:05
144,90,2/15/06 10:05
144,99,2/15/06 10:05
144,105,2/15/06 10:05
144,123,2/15/06 10:05
144,125,2/15/06 10:05
144,127,2/15/06 10:05
144,130,2/15/06 10:05
144,135,2/15/06 10:05
144,164,2/15/06 10:05
144,184,2/15/06 10:05
144,216,2/15/06 10:05
144,228,2/15/06 10:05
144,260,2/15/06 10:05
144,272,2/15/06 10:05
144,291,2/15/06 10:05
144,293,2/15/06 10:05
144,312,2/15/06 10:05
144,393,2/15/06 10:05
144,396,2/15/06 10:05
144,473,2/15/06 10:05
144,504,2/15/06 10:05
144,540,2/15/06 10:05
144,599,2/15/06 10:05
144,668,2/15/06 10:05
144,702,2/15/06 10:05
144,753,2/15/06 10:05
144,762,2/15/06 10:05
144,776,2/15/06 10:05
144,785,2/15/06 10:05
144,845,2/15/06 10:05
144,894,2/15/06 10:05
144,953,2/15/06 10:05
145,39,2/15/06 10:05
145,109,2/15/06 10:05
145,120,2/15/06 10:05
145,154,2/15/06 10:05
145,155,2/15/06 10:05
145,243,2/15/06 10:05
145,293,2/15/06 10:05
145,402,2/15/06 10:05
145,409,2/15/06 10:05
145,457,2/15/06 10:05
145,475,2/15/06 10:05
145,487,2/15/06 10:05
145,494,2/15/06 10:05
145,527,2/15/06 10:05
145,592,2/15/06 10:05
145,625,2/15/06 10:05
145,629,2/15/06 10:05
145,641,2/15/06 10:05
145,661,2/15/06 10:05
145,664,2/15/06 10:05
145,692,2/15/06 10:05
145,713,2/15/06 10:05
145,726,2/15/06 10:05
145,748,2/15/06 10:05
145,822,2/15/06 10:05
145,893,2/15/06 10:05
145,923,2/15/06 10:05
145,953,2/15/06 10:05
146,12,2/15/06 10:05
146,16,2/15/06 10:05
146,33,2/15/06 10:05
146,117,2/15/06 10:05
146,177,2/15/06 10:05
